slot,data_lost,data_delay_ms,ack_lost,ack_delay_ms
0,0,200,0,20
1,0,20,0,20
2,0,20,0,20
3,0,20,0,200
4,0,20,0,20
5,0,200,0,20
6,0,20,0,20
7,0,20,0,20
8,0,20,0,20
9,0,200,0,20
10,0,20,0,20
11,0,20,0,20
12,0,20,0,20
13,0,20,0,20
14,0,20,0,20
15,0,20,0,20
16,0,200,0,20
17,0,200,0,20
18,0,20,0,20
19,0,200,0,20
20,0,20,0,200
21,0,20,0,20
22,0,200,0,200
23,0,200,0,20
24,0,20,0,20
25,0,200,0,200
26,0,20,0,20
27,0,200,0,200
28,0,20,0,20
29,0,20,0,20
30,0,20,0,20
31,0,200,0,20
32,0,20,0,20
33,0,20,0,200
34,0,200,0,200
35,1,200,0,20
36,0,20,0,200
37,0,20,0,200
38,0,20,0,20
39,0,20,0,20
40,0,200,0,20
41,0,20,0,200
42,0,200,0,20
43,0,200,0,20
44,0,20,0,200
45,0,200,0,20
46,0,20,0,200
47,0,20,0,200
48,0,20,0,20
49,0,200,0,20
50,0,20,0,20
51,0,20,0,200
52,0,20,0,20
53,0,20,0,20
54,0,20,0,20
55,0,20,0,20
56,0,200,0,200
57,0,20,0,20
58,0,20,0,20
59,0,20,0,200
60,0,200,0,20
61,0,200,0,20
62,0,20,0,20
63,0,200,0,20
64,0,20,0,20
65,0,20,0,20
66,0,200,0,20
67,0,20,0,200
68,0,200,0,20
69,0,20,0,20
70,0,20,0,20
71,0,20,0,20
72,0,20,0,200
73,0,20,0,20
74,0,20,0,20
75,0,20,0,200
76,0,20,0,20
77,0,20,0,20
78,0,20,0,20
79,0,20,0,20
80,0,20,0,20
81,0,20,0,200
82,0,20,0,20
83,0,20,0,200
84,0,20,0,20
85,0,20,0,20
86,0,20,0,200
87,0,20,0,200
88,0,20,0,20
89,0,20,0,200
90,0,20,0,200
91,0,200,0,200
92,0,20,0,20
93,0,20,0,20
94,0,20,0,20
95,0,200,0,20
96,0,20,0,20
97,0,20,0,20
98,0,20,0,20
99,0,20,0,20
100,0,20,0,20
101,0,200,0,20
102,0,200,0,20
103,0,200,0,20
104,0,200,0,20
105,0,200,0,20
106,0,20,0,200
107,0,20,0,20
108,0,200,0,200
109,0,20,0,200
110,0,20,0,20
111,0,200,0,20
112,0,20,0,20
113,0,200,0,200
114,1,200,0,20
115,0,20,0,20
116,0,200,0,20
117,0,20,0,20
118,0,20,0,20
119,0,20,0,20
120,0,200,0,20
121,0,20,0,20
122,0,20,0,20
123,0,20,0,20
124,0,20,0,20
125,0,20,0,20
126,0,20,0,20
127,0,200,0,20
128,0,20,0,20
129,0,20,0,20
130,0,20,0,200
131,0,20,0,20
132,0,200,0,200
133,0,200,0,20
134,0,200,0,20
135,0,20,0,20
136,0,20,0,20
137,0,20,0,20
138,0,200,0,200
139,0,20,0,20
140,0,20,0,20
141,0,20,0,20
142,0,20,0,20
143,0,20,0,200
144,0,20,0,200
145,0,20,0,20
146,0,20,0,20
147,0,20,0,20
148,0,20,0,200
149,0,20,1,200
150,1,20,0,200
151,0,20,0,200
152,0,20,0,20
153,0,200,0,200
154,0,20,0,200
155,0,200,0,20
156,0,20,0,20
157,0,200,0,20
158,0,20,0,200
159,0,200,0,20
160,0,20,0,20
161,0,20,0,20
162,0,20,0,20
163,0,200,0,200
164,0,20,0,200
165,0,200,0,20
166,0,200,0,20
167,0,200,0,200
168,0,20,0,20
169,0,20,0,20
170,0,200,0,20
171,0,200,0,20
172,0,20,0,20
173,0,20,0,20
174,0,20,0,20
175,0,20,0,20
176,0,20,0,200
177,0,200,0,20
178,0,20,0,20
179,0,200,0,20
180,0,20,0,20
181,0,20,0,200
182,0,20,0,200
183,0,20,0,20
184,0,20,0,20
185,0,20,0,20
186,0,200,0,20
187,0,20,0,20
188,0,20,0,20
189,0,200,0,20
190,0,20,0,20
191,0,200,0,20
192,0,200,0,20
193,0,20,0,20
194,0,20,0,20
195,0,20,0,200
196,0,20,0,20
197,0,20,0,20
198,0,20,0,20
199,0,20,0,20
200,0,200,0,200
201,0,20,0,20
202,0,20,0,20
203,0,200,0,20
204,0,20,0,20
205,0,200,0,20
206,0,20,0,200
207,0,200,0,20
208,0,200,0,20
209,0,20,0,20
210,0,20,0,200
211,0,200,0,20
212,0,20,0,20
213,0,20,0,200
214,0,20,0,20
215,0,200,0,20
216,0,20,0,20
217,0,20,0,20
218,0,200,0,20
219,0,20,0,20
220,0,20,0,20
221,0,20,0,200
222,0,20,0,20
223,0,200,0,20
224,0,20,0,200
225,0,200,0,200
226,0,20,0,20
227,0,20,0,20
228,0,20,0,20
229,0,20,0,20
230,0,200,0,200
231,0,200,0,200
232,0,20,0,20
233,0,20,0,20
234,0,200,0,200
235,0,20,0,20
236,0,200,0,20
237,0,200,0,20
238,0,20,0,20
239,0,20,0,20
240,0,20,0,20
241,0,200,0,20
242,0,200,0,20
243,0,20,0,200
244,0,20,0,20
245,0,20,0,20
246,0,20,0,200
247,0,200,0,20
248,0,200,0,20
249,0,200,0,20
250,0,200,0,20
251,0,20,0,20
252,0,20,0,200
253,0,20,0,20
254,0,200,0,20
255,0,20,0,20
256,0,20,0,20
257,0,20,0,200
258,0,20,0,20
259,0,20,0,200
260,0,200,0,20
261,0,20,0,20
262,0,20,0,20
263,0,20,0,200
264,0,200,0,20
265,0,20,0,20
266,0,20,0,20
267,0,200,0,20
268,0,20,0,20
269,0,20,0,200
270,0,200,1,20
271,0,20,0,20
272,0,20,0,20
273,0,200,0,20
274,0,200,0,20
275,0,20,0,200
276,0,20,0,20
277,0,200,0,20
278,0,200,0,20
279,0,200,0,20
280,0,20,0,20
281,0,20,0,200
282,0,20,0,20
283,0,20,0,200
284,0,200,0,20
285,0,200,0,20
286,0,20,0,20
287,0,20,0,20
288,0,20,0,20
289,0,200,0,200
290,0,20,0,20
291,0,20,0,20
292,0,20,0,200
293,0,20,0,20
294,0,20,0,20
295,0,200,0,20
296,0,20,0,20
297,0,200,0,20
298,1,200,0,20
299,0,20,0,20
300,0,20,0,20
301,0,200,0,20
302,0,20,0,20
303,0,20,0,20
304,0,200,0,200
305,0,20,0,200
306,0,20,0,20
307,0,20,0,20
308,0,200,0,20
309,0,200,0,20
310,0,20,0,20
311,0,20,0,20
312,0,20,0,20
313,0,20,0,20
314,0,20,0,20
315,0,200,0,200
316,0,20,0,20
317,0,200,0,200
318,0,20,0,20
319,0,200,0,20
320,0,20,0,20
321,0,200,0,200
322,0,20,0,20
323,0,20,0,20
324,0,200,0,20
325,0,200,0,20
326,0,20,0,20
327,0,20,0,20
328,0,200,0,20
329,0,200,0,20
330,0,20,0,20
331,0,20,0,20
332,0,20,0,20
333,0,20,0,20
334,0,20,0,20
335,0,200,0,200
336,0,200,0,20
337,0,20,0,20
338,0,200,0,20
339,0,20,0,20
340,0,200,0,20
341,0,20,0,20
342,0,20,0,20
343,0,20,0,20
344,0,200,0,200
345,0,20,0,20
346,0,20,0,20
347,0,200,0,20
348,0,20,0,20
349,0,20,0,200
350,0,20,0,20
351,0,20,0,20
352,0,20,0,200
353,0,20,0,20
354,0,20,0,20
355,0,20,0,20
356,0,200,0,20
357,0,20,0,200
358,0,20,0,20
359,0,20,0,20
360,0,20,0,20
361,0,20,0,20
362,0,20,0,200
363,0,20,0,200
364,1,200,0,20
365,0,20,0,20
366,0,200,0,200
367,0,20,0,200
368,0,200,0,200
369,0,20,0,200
370,0,20,0,20
371,0,20,0,20
372,0,200,0,200
373,0,200,0,20
374,0,20,0,200
375,0,20,0,20
376,0,200,0,200
377,0,20,0,20
378,0,20,0,20
379,0,20,0,200
380,0,20,0,20
381,0,20,0,200
382,0,20,0,20
383,0,20,0,20
384,0,20,0,200
385,0,20,0,200
386,0,20,0,20
387,0,200,0,200
388,0,20,0,200
389,0,200,0,20
390,0,200,0,200
391,0,200,0,200
392,0,20,0,200
393,0,20,0,200
394,0,20,0,20
395,0,20,0,20
396,0,200,0,200
397,0,200,0,200
398,0,200,0,200
399,0,20,0,20
400,0,200,0,20
401,0,20,0,20
402,0,20,0,20
403,1,200,0,200
404,0,20,0,20
405,0,200,0,20
406,0,20,0,20
407,0,20,0,20
408,0,20,0,20
409,0,20,0,20
410,0,20,0,200
411,0,200,0,20
412,0,20,0,20
413,0,20,0,20
414,0,20,0,20
415,0,20,0,20
416,0,200,0,20
417,0,20,0,20
418,0,20,0,20
419,0,20,0,200
420,0,200,0,200
421,0,200,0,200
422,0,20,0,20
423,0,20,0,20
424,0,20,0,20
425,0,200,0,20
426,0,20,0,20
427,0,20,0,20
428,0,20,0,20
429,0,20,0,20
430,0,20,0,20
431,0,20,0,20
432,0,20,0,200
433,0,20,0,200
434,0,20,0,20
435,0,20,0,20
436,1,20,0,200
437,0,20,0,20
438,0,20,0,200
439,0,200,0,200
440,0,20,0,20
441,1,20,0,20
442,0,200,0,20
443,0,20,0,20
444,0,20,0,20
445,0,20,0,20
446,0,200,0,200
447,0,20,0,20
448,0,20,0,20
449,0,20,0,20
450,0,20,0,20
451,0,200,0,200
452,0,200,0,20
