slot,data_lost,data_delay_ms,ack_lost,ack_delay_ms
0,0,20,0,20
1,0,20,0,200
2,0,20,0,200
3,0,20,0,200
4,0,200,0,20
5,0,20,0,20
6,0,20,0,20
7,0,20,0,20
8,0,200,0,200
9,0,20,0,20
10,0,200,0,20
11,0,200,0,200
12,0,20,0,20
13,0,20,0,20
14,0,20,0,200
15,0,20,0,20
16,0,200,0,20
17,0,20,0,20
18,0,200,0,20
19,0,20,0,20
20,0,20,0,20
21,0,20,0,20
22,0,200,0,20
23,0,20,0,20
24,0,20,0,20
25,0,200,0,20
26,0,20,0,200
27,0,20,0,20
28,0,20,0,20
29,0,20,0,20
30,0,20,0,20
31,0,20,0,200
32,0,20,0,200
33,0,20,0,200
34,0,20,0,20
35,0,20,0,20
36,0,20,0,20
37,0,20,0,20
38,0,20,0,20
39,0,20,0,20
40,0,20,0,200
41,0,20,0,200
42,0,20,0,200
43,0,20,0,20
44,0,20,0,20
45,0,200,0,20
46,0,20,0,200
47,0,20,0,20
48,0,200,0,20
49,0,20,0,20
50,0,20,0,20
51,0,20,0,20
52,0,20,0,20
53,0,20,0,20
54,0,200,0,20
55,0,200,0,20
56,0,200,0,200
57,0,20,0,200
58,0,20,0,20
59,0,200,0,20
60,0,20,0,20
61,0,200,0,200
62,0,20,0,20
63,0,200,0,20
64,0,20,0,200
65,0,20,0,20
66,0,200,0,200
67,0,200,0,200
68,0,20,0,20
69,0,200,0,200
70,0,20,0,200
71,0,20,0,20
72,0,200,0,20
73,0,20,0,200
74,0,20,0,20
75,0,20,0,200
76,0,20,0,20
77,0,20,0,200
78,0,200,0,20
79,0,20,0,20
80,0,20,0,20
81,0,20,0,20
82,0,20,0,200
83,0,20,0,200
84,0,20,0,20
85,0,20,0,20
86,0,20,0,20
87,0,20,0,20
88,0,20,0,20
89,0,20,0,20
90,0,20,0,20
91,0,20,0,200
92,0,20,0,20
93,0,20,0,20
94,0,20,0,20
95,0,20,0,200
96,0,200,0,20
97,0,20,0,20
98,0,20,0,200
99,0,20,0,200
100,0,20,0,20
101,0,20,0,20
102,0,20,0,20
103,0,20,0,20
104,0,20,0,20
105,0,200,0,20
106,0,20,0,20
107,0,20,0,20
108,0,20,0,200
109,0,20,0,20
110,0,20,0,20
111,0,200,0,20
112,0,20,0,20
113,0,20,0,20
114,0,200,0,20
115,0,20,0,20
116,0,20,0,20
117,0,20,0,20
118,0,20,0,20
119,0,20,0,200
120,0,20,0,20
121,0,200,0,20
122,0,200,0,20
123,0,200,0,20
124,0,20,0,200
125,0,200,0,200
126,0,20,0,20
127,0,200,0,20
128,0,20,0,20
129,0,200,0,20
130,0,200,0,200
131,0,20,0,20
132,0,20,0,20
133,0,20,0,20
134,0,200,0,200
135,0,20,0,20
136,0,20,0,20
137,0,20,0,200
138,0,20,0,200
139,0,200,0,200
140,0,20,0,20
141,0,20,0,20
142,0,20,0,20
143,0,20,0,20
144,0,20,0,20
145,0,20,0,200
146,0,200,0,20
147,0,20,0,20
148,0,200,0,20
149,0,20,0,20
150,0,20,0,20
151,0,200,0,20
152,0,20,0,20
153,0,200,0,20
154,0,200,0,200
155,1,20,0,200
156,0,200,1,200
157,0,20,1,200
158,0,20,1,200
159,0,200,0,20
160,0,200,0,20
161,0,200,0,200
162,0,200,0,200
163,0,20,0,20
164,0,20,0,20
165,0,20,0,20
166,0,20,0,200
167,0,20,0,200
168,0,20,0,20
169,0,20,0,200
170,0,20,0,200
171,0,20,0,20
172,0,20,0,20
173,0,200,0,200
174,0,200,0,200
175,0,20,0,200
176,0,20,0,20
177,0,20,0,20
178,0,20,0,20
179,0,20,0,20
180,0,20,0,20
181,1,20,0,200
182,0,200,0,20
183,0,20,0,20
184,0,20,0,20
185,0,20,0,20
186,0,200,0,20
187,0,20,0,20
188,0,20,0,20
189,0,200,0,200
190,0,20,0,20
191,0,20,0,200
192,0,20,0,20
193,0,200,0,20
194,0,20,0,20
195,0,200,0,20
196,0,20,0,20
197,0,200,0,20
198,0,20,0,20
199,0,20,0,20
200,0,200,0,20
201,0,20,0,200
202,0,20,0,20
203,0,200,0,20
204,0,20,0,20
205,0,200,0,20
206,0,20,0,20
207,0,20,0,20
208,0,200,0,200
209,0,200,0,20
210,0,20,0,20
211,0,20,0,20
212,0,20,0,20
213,0,20,0,200
214,0,20,0,20
215,0,20,0,200
216,0,200,0,20
217,0,20,0,20
218,0,200,0,20
219,0,20,0,20
220,0,20,0,200
221,0,20,0,20
222,0,200,0,20
223,0,20,0,200
224,0,20,0,20
225,0,200,0,20
226,0,200,0,200
227,0,20,0,20
228,0,20,0,20
229,0,200,0,200
230,0,20,0,20
231,0,20,0,200
232,0,200,0,20
233,0,200,0,200
234,0,200,0,20
235,0,20,0,200
236,0,20,0,20
237,0,20,0,20
238,0,20,0,20
239,0,20,0,20
240,0,20,0,20
241,0,200,0,200
242,0,20,0,20
243,0,20,0,20
244,0,20,0,200
245,0,20,0,200
246,0,20,0,200
247,0,20,0,20
248,0,20,0,20
249,0,20,0,200
250,0,20,0,20
251,0,20,0,200
252,0,20,0,20
253,0,20,0,200
254,0,20,0,20
255,0,200,0,200
256,0,20,0,20
257,0,20,0,20
258,0,20,0,20
259,0,200,0,20
260,0,200,0,20
261,0,20,0,20
262,0,20,0,20
263,0,200,0,20
264,0,20,0,200
265,0,20,0,20
266,0,20,0,20
267,0,20,0,200
268,0,20,0,20
269,0,200,0,200
270,0,200,0,200
271,0,20,0,20
272,0,200,0,20
273,0,20,0,200
274,0,200,0,20
275,0,20,0,200
276,0,20,0,20
277,0,200,0,20
278,0,20,0,20
279,0,200,0,20
280,0,200,0,200
281,0,20,0,20
282,1,20,0,20
283,0,20,1,20
284,0,200,0,20
285,0,20,0,20
286,0,200,0,200
287,0,20,0,20
288,0,20,0,20
289,0,20,0,200
290,0,200,0,20
291,0,200,0,20
292,0,20,0,20
293,0,20,0,200
294,0,200,0,20
295,0,200,0,200
296,0,20,0,200
297,0,200,0,20
298,0,200,0,20
299,0,20,0,20
300,0,200,0,20
301,0,200,0,20
302,0,20,0,200
303,0,200,0,200
304,0,20,0,20
305,0,200,0,20
306,0,20,0,20
307,0,200,0,20
308,0,200,0,200
309,0,200,0,20
310,0,20,0,20
311,0,200,0,200
312,0,200,1,20
313,0,20,0,20
314,0,20,0,20
315,0,20,0,20
316,0,20,0,20
317,0,20,0,20
318,0,20,0,20
319,0,20,0,20
320,0,20,0,20
321,0,200,0,20
322,1,20,0,20
323,0,200,0,200
324,0,20,0,20
325,0,200,0,200
326,0,20,0,200
327,0,200,0,20
328,0,20,0,20
329,0,20,0,20
330,0,20,0,200
331,0,20,0,200
332,0,200,0,20
333,0,200,0,20
334,0,20,0,20
335,0,20,0,200
336,0,20,0,20
337,0,20,0,20
338,0,20,0,20
339,0,200,0,20
340,0,20,0,200
341,0,20,0,200
342,0,20,0,200
343,0,20,0,20
344,0,20,0,20
345,0,20,0,20
346,0,20,0,20
347,0,20,0,20
348,0,200,0,20
349,0,20,0,200
350,0,20,0,200
351,0,20,0,20
352,0,20,0,20
353,0,20,0,20
354,0,200,0,20
355,0,200,0,20
356,0,200,0,200
357,0,200,0,200
358,0,20,0,200
359,0,20,0,20
360,0,20,0,200
361,0,200,0,20
362,0,200,1,200
363,0,20,0,20
364,0,200,0,20
365,0,200,0,200
366,0,20,0,20
367,0,20,0,20
368,0,20,0,20
369,0,20,0,20
370,0,200,0,20
371,0,200,0,20
372,0,200,0,200
373,0,20,0,20
374,0,20,0,20
375,0,20,0,20
376,0,20,0,20
377,0,20,0,20
378,0,20,0,20
379,0,200,0,20
380,0,20,0,20
381,0,20,0,200
382,0,20,0,20
383,0,20,0,20
384,0,200,0,20
385,0,20,0,20
386,0,20,0,20
387,0,20,0,200
388,0,20,0,20
389,0,200,0,20
390,0,20,0,20
391,0,200,0,20
392,0,20,0,200
393,0,20,0,20
394,0,20,1,200
395,0,20,0,20
396,0,20,0,200
397,0,20,0,200
398,0,200,0,20
399,0,20,0,200
400,0,20,0,20
401,0,20,0,200
402,0,200,0,20
403,0,20,0,20
404,0,200,0,20
405,0,20,0,20
406,0,20,0,20
407,0,20,0,20
408,0,20,0,200
409,0,20,0,20
410,0,20,0,20
411,0,20,0,20
412,0,20,0,20
413,0,20,0,20
414,0,200,0,200
415,0,20,0,20
416,0,20,0,200
417,0,200,0,20
418,0,20,0,20
419,0,20,0,200
420,0,20,0,20
421,0,200,0,20
422,0,200,0,20
423,0,20,0,20
424,0,20,0,20
425,0,20,0,200
426,0,200,0,200
427,0,20,0,200
428,0,200,0,200
429,0,20,0,20
430,0,20,0,20
431,0,200,0,20
432,0,20,0,20
433,0,20,0,20
434,0,20,0,200
435,0,20,0,20
436,0,200,0,20
437,0,20,0,200
438,0,200,0,200
439,0,20,0,20
440,0,20,0,20
441,0,20,0,200
442,0,20,0,200
443,0,200,0,20
444,0,20,0,20
445,0,20,0,20
446,0,20,0,200
447,0,20,0,20
448,0,20,0,20
449,0,20,0,200
450,0,200,0,20
451,0,200,0,200
452,0,20,0,20
453,0,20,1,200
454,0,20,0,20
455,0,20,0,20
456,0,20,0,20
457,0,20,0,200
458,0,200,0,200
459,0,20,0,20
460,0,20,0,200
461,1,20,0,200
462,0,20,0,200
463,0,20,0,200
464,0,200,0,20
465,1,200,0,200
466,0,20,0,20
467,0,20,0,20
468,0,20,0,20
469,0,200,0,20
470,0,20,0,200
471,0,20,0,20
472,0,20,0,200
473,0,200,0,200
474,0,20,0,200
475,0,20,0,20
476,0,200,0,200
477,0,200,0,20
478,0,20,0,20
479,0,20,0,200
480,0,20,0,20
481,0,20,0,20
482,0,200,0,20
483,0,20,0,20
484,0,20,0,20
485,0,20,0,20
486,0,20,0,20
487,0,20,0,20
488,0,200,1,20
489,0,20,0,200
490,0,20,0,20
491,0,20,0,20
492,0,20,0,20
493,0,200,0,200
494,0,20,0,20
495,0,20,0,20
496,0,20,0,20
497,0,20,0,200
498,0,20,0,20
499,0,20,0,20
500,0,20,0,200
501,0,200,0,20
502,0,20,0,20
503,0,200,1,20
504,0,20,0,200
505,0,20,0,20
506,0,20,0,20
507,0,20,0,20
508,0,20,0,20
509,0,200,0,20
510,0,20,0,20
511,0,20,0,20
512,0,20,0,20
513,0,200,0,20
514,0,200,0,20
515,0,200,0,200
516,0,200,0,200
517,0,200,0,20
518,0,20,0,20
519,0,200,0,20
520,0,200,0,20
521,0,20,0,20
522,0,20,0,20
523,0,20,0,20
524,0,20,0,20
525,0,20,0,20
526,0,20,0,20
527,0,200,0,20
528,0,20,0,20
529,0,200,0,200
530,0,200,0,200
531,0,200,0,20
532,0,20,0,20
533,0,200,0,20
534,0,200,0,20
535,0,20,0,200
536,0,20,1,20
537,0,200,0,20
538,0,200,0,200
539,0,200,0,20
540,0,200,0,20
541,0,200,0,20
542,0,20,0,20
543,0,20,0,20
544,0,200,0,20
545,0,20,0,20
546,0,20,0,200
547,0,20,0,20
548,0,200,0,20
549,0,20,0,20
550,0,20,0,20
551,0,200,0,20
552,0,20,0,20
553,0,20,0,20
554,0,20,0,20
555,0,200,0,200
556,0,20,0,20
557,0,200,0,20
558,0,20,0,200
559,0,20,0,200
560,0,20,0,200
561,0,20,0,20
562,1,200,0,20
563,0,20,0,20
564,0,20,0,20
565,0,20,0,200
566,0,20,0,200
567,0,20,0,20
568,0,20,0,20
569,0,20,0,20
570,0,20,0,200
571,0,20,0,20
572,0,20,0,20
573,0,200,0,200
574,0,200,0,200
575,0,200,0,200
576,0,200,0,20
577,0,20,0,200
578,0,20,0,20
579,0,200,0,20
580,0,200,0,20
581,0,20,0,20
582,0,20,0,20
583,0,200,0,20
584,0,200,0,20
585,0,200,0,20
586,1,20,0,20
587,0,200,0,20
588,0,20,0,20
589,0,20,0,200
590,0,200,0,20
591,0,200,0,20
592,0,20,0,20
593,0,20,0,20
594,0,20,0,20
595,0,20,0,20
596,0,20,0,20
597,0,20,0,200
598,0,200,0,200
599,0,200,0,20
600,0,20,0,20
601,0,20,0,20
602,0,20,0,200
603,0,20,0,20
604,0,20,0,20
605,0,200,0,200
606,0,200,0,200
607,0,20,0,20
608,0,20,0,20
609,0,20,0,200
610,0,20,0,20
611,0,20,0,20
612,0,200,0,200
613,0,20,0,20
614,0,20,0,200
615,0,20,0,20
616,0,20,0,20
617,0,20,0,200
618,0,20,0,20
619,0,20,0,200
620,0,20,0,20
621,0,20,0,20
622,0,20,0,20
623,0,20,0,200
624,0,20,0,20
625,0,20,0,200
626,0,200,0,20
627,0,20,1,200
628,0,20,0,20
629,0,20,0,20
630,0,20,0,20
631,0,20,0,20
632,0,20,0,20
633,0,20,0,200
634,0,200,0,20
635,0,20,0,20
636,0,20,0,20
637,0,20,0,20
638,0,200,0,20
639,1,200,0,20
640,0,20,0,200
641,0,20,0,20
642,0,20,0,20
643,0,200,0,20
644,0,20,0,20
645,0,20,0,20
646,0,200,0,20
647,0,20,0,200
648,0,200,0,20
649,0,200,0,20
650,0,200,0,200
651,0,200,0,200
652,0,200,0,200
653,0,200,0,20
654,0,200,0,20
655,0,20,0,20
656,0,200,0,20
657,0,200,0,20
658,0,200,0,20
659,0,20,0,20
660,0,20,0,20
661,0,20,0,20
662,0,200,0,200
663,0,20,0,200
664,0,20,0,200
665,0,20,0,20
666,0,20,0,200
667,0,20,0,200
668,0,20,0,20
669,0,20,0,20
670,0,200,0,200
671,0,200,0,200
672,0,20,0,200
673,0,20,0,20
674,0,20,0,200
675,0,20,0,20
676,0,20,0,20
677,0,20,0,20
678,0,200,0,20
679,0,20,0,20
680,0,20,0,200
681,0,20,0,20
682,0,200,0,20
683,0,20,0,20
684,0,20,0,200
685,0,20,0,20
686,0,20,0,20
687,0,20,0,20
688,0,200,0,200
689,0,200,0,20
690,0,20,0,20
691,0,20,0,20
692,0,20,0,200
693,0,200,0,200
694,0,20,0,20
695,0,20,0,20
696,0,20,0,200
697,0,20,0,20
698,0,20,0,200
699,0,20,0,20
700,1,20,0,20
701,0,200,0,20
702,0,20,0,200
703,0,200,0,200
704,0,200,0,20
705,0,20,0,20
706,0,200,0,20
707,0,20,0,20
708,0,20,0,20
709,0,200,0,20
710,0,20,0,20
711,0,20,0,200
712,0,200,0,20
713,0,200,0,20
714,0,20,0,20
715,0,20,0,20
716,0,20,0,200
717,0,20,0,20
718,0,200,0,20
719,0,20,0,20
720,0,20,0,20
721,0,20,0,200
722,0,20,0,200
723,0,20,0,20
724,0,20,0,20
725,0,20,0,20
726,0,20,0,20
727,0,20,0,20
728,0,20,0,20
729,0,20,0,20
730,0,200,0,200
731,0,20,0,20
732,0,20,0,200
733,0,20,0,20
734,0,20,0,20
735,0,20,0,20
736,0,200,0,200
737,0,20,0,200
738,0,20,0,20
739,0,20,0,20
740,0,20,0,20
741,0,20,0,20
742,0,200,0,20
743,0,20,0,20
744,0,20,0,20
745,0,20,0,200
746,0,20,0,200
747,0,20,0,20
748,0,20,0,20
749,0,20,0,20
750,0,20,0,200
751,0,20,0,200
752,0,20,1,20
753,0,20,0,20
754,0,20,0,20
755,0,200,0,200
756,0,20,0,200
757,0,20,0,200
758,0,200,0,20
759,0,20,0,200
760,0,200,0,20
761,0,200,0,200
762,0,200,0,200
763,0,200,0,20
764,0,20,0,20
765,0,20,0,20
766,0,200,0,20
767,0,20,0,20
768,0,20,0,20
769,0,20,0,20
770,0,20,0,200
771,0,20,0,20
772,0,20,0,20
773,0,20,0,20
774,0,200,0,20
775,0,20,0,20
776,0,20,0,20
777,0,20,0,20
778,0,20,0,20
779,0,200,0,20
780,0,200,0,200
781,0,20,0,20
782,0,20,0,20
783,0,200,0,20
784,0,20,0,200
785,0,20,0,20
786,0,20,0,200
787,0,20,0,200
788,0,200,0,20
789,0,200,0,20
790,0,20,0,20
791,0,200,0,20
792,0,200,0,200
793,0,20,0,200
794,0,20,0,20
795,0,20,0,200
796,0,200,0,200
797,0,20,0,20
798,0,20,0,200
799,0,20,0,20
800,0,200,0,20
801,0,20,0,20
802,0,20,0,20
803,0,200,0,20
804,0,200,0,20
805,0,20,0,20
806,0,200,0,20
807,0,20,0,20
808,0,20,0,20
809,0,20,1,200
810,0,20,0,20
811,0,20,0,20
812,0,20,0,200
813,0,20,0,200
814,0,200,0,20
815,0,20,0,20
816,0,20,0,200
817,0,200,0,200
818,0,20,0,20
819,0,200,0,200
820,0,20,0,20
821,0,20,0,20
822,0,20,0,200
823,0,200,0,20
824,0,200,0,20
825,0,200,0,200
826,0,20,0,200
827,0,20,0,200
828,0,20,0,20
829,0,20,0,20
830,0,20,0,200
831,0,20,0,20
832,0,20,0,20
833,0,200,0,20
834,0,20,0,200
835,0,20,0,200
836,0,20,0,20
837,0,20,0,200
838,0,20,0,20
839,0,20,0,20
840,0,20,0,200
841,0,200,0,20
842,0,200,0,20
843,0,20,0,20
844,0,200,0,200
845,0,200,0,20
846,0,200,0,20
847,0,20,0,20
848,0,20,0,200
849,0,200,0,20
850,0,200,0,200
851,0,20,0,20
852,0,20,0,20
853,0,20,0,20
854,0,20,0,20
855,0,200,0,20
856,0,20,0,20
857,0,20,0,20
858,0,200,0,200
859,0,20,0,20
860,0,200,0,20
861,0,20,0,200
862,0,200,0,20
863,0,20,0,20
864,0,20,0,20
865,0,200,0,20
866,0,20,0,20
867,0,200,0,20
868,0,20,0,20
869,0,20,0,200
870,0,20,0,20
871,0,20,0,20
872,0,20,0,200
873,0,20,0,20
874,0,200,0,20
875,0,200,0,200
876,0,20,0,20
877,0,20,0,20
878,0,20,0,20
879,0,200,0,20
880,0,20,0,20
881,0,200,0,200
882,0,20,0,20
883,0,20,0,20
884,1,20,0,20
885,0,20,0,200
886,0,200,0,200
887,0,200,0,20
888,0,20,0,20
889,0,200,0,20
890,0,200,0,20
891,0,20,0,20
892,0,20,0,20
893,0,200,0,20
894,0,200,0,20
895,0,20,0,20
896,0,200,1,20
897,0,200,0,20
898,0,20,0,20
899,0,20,0,20
900,0,20,0,20
901,0,20,0,20
902,0,200,0,20
903,0,20,0,20
904,0,200,0,200
905,0,20,0,20
906,0,200,0,200
907,0,200,0,200
908,0,20,0,20
909,0,20,0,200
910,0,20,0,20
911,0,200,0,20
912,0,20,0,20
913,0,200,0,200
914,0,200,0,200
915,0,20,0,20
916,0,20,1,20
917,0,200,0,200
918,0,20,0,200
919,0,20,0,20
920,0,20,0,200
921,0,20,0,20
922,0,20,0,20
923,0,20,0,20
924,0,200,0,20
925,0,20,0,20
926,0,20,0,20
927,0,20,0,20
928,0,20,0,20
929,0,200,0,20
930,0,20,0,20
931,0,20,0,200
932,0,20,0,20
933,0,20,0,200
934,0,200,0,200
935,0,20,0,20
936,0,20,0,20
937,0,200,0,200
938,0,200,0,200
939,0,200,0,20
940,0,200,0,20
941,0,20,0,200
942,0,20,0,20
943,0,20,0,20
944,0,20,0,200
945,0,20,0,20
946,0,20,0,20
947,0,20,0,20
948,0,20,0,200
949,0,20,0,200
950,0,20,0,20
951,0,200,0,20
952,0,20,0,20
953,0,200,0,200
954,0,20,0,200
955,0,20,0,20
956,0,20,0,20
957,0,20,0,20
958,0,20,0,20
959,0,20,0,20
960,0,200,0,20
961,0,200,0,20
962,0,200,0,20
963,0,20,0,20
964,0,200,0,20
965,0,20,0,20
966,0,20,0,20
967,0,20,0,200
968,0,20,0,200
969,0,20,0,20
970,0,20,0,200
971,0,20,0,20
972,0,200,0,20
973,0,20,0,20
974,0,20,0,20
975,0,20,0,20
976,0,20,0,20
977,0,20,0,200
978,0,20,0,200
979,0,20,0,200
980,0,200,0,20
981,0,20,0,20
982,0,20,0,20
983,0,200,0,200
984,0,20,0,20
985,0,200,0,200
986,0,20,0,200
987,0,20,0,200
988,0,20,0,20
989,0,200,0,20
990,0,200,0,20
991,0,20,0,20
992,0,200,0,20
993,0,20,0,200
994,0,20,0,20
995,0,200,0,20
996,0,200,0,20
997,0,20,0,20
998,0,20,0,200
999,0,20,0,20
1000,0,20,0,20
1001,0,20,0,20
1002,0,20,0,20
1003,0,20,0,200
1004,0,20,0,200
1005,1,20,0,20
1006,0,20,0,20
1007,0,200,0,20
1008,0,200,0,20
1009,0,20,0,20
1010,0,20,0,20
1011,0,20,0,200
1012,0,200,0,20
1013,0,20,0,200
1014,0,200,0,20
1015,0,20,0,20
1016,0,20,0,200
1017,0,20,0,20
1018,0,200,0,200
1019,0,200,0,200
1020,0,20,0,20
1021,0,20,0,20
1022,0,200,0,20
1023,0,20,0,20
1024,0,20,0,20
1025,0,200,0,200
1026,0,20,0,20
1027,0,20,0,20
1028,0,20,0,200
1029,0,200,0,20
1030,0,20,0,20
1031,0,200,0,200
1032,0,20,0,20
1033,0,20,0,200
1034,0,20,0,200
1035,0,20,0,20
1036,0,20,0,20
1037,0,20,0,20
1038,0,200,0,20
1039,0,20,0,20
1040,0,200,0,20
1041,0,20,0,200
